EquipmentId,latitude,longitude,speed,odometer reading,eventDate,eventGeneratedTime
EQPT-4,12.986205,74.9566033,27,842797,1.71623E+12,1.71628E+12
EQPT-4,12.986265,74.95657,25,842820,1.71623E+12,1.71628E+12
EQPT-4,12.9863233,74.9565233,26,842820,1.71623E+12,1.71628E+12
EQPT-4,12.9865166,74.95637,20,842834,1.71623E+12,1.71628E+12
EQPT-4,12.9865466,74.9562783,19,842850,1.71623E+12,1.71628E+12
EQPT-4,12.9865433,74.95622,23,842857,1.71623E+12,1.71628E+12
EQPT-4,12.9866083,74.9557016,27,842906,1.71623E+12,1.71628E+12
EQPT-4,12.9866633,74.9555666,29,842939,1.71623E+12,1.71628E+12
EQPT-4,12.9869416,74.9551433,33,842976,1.71623E+12,1.71628E+12
EQPT-4,12.9870633,74.9550316,30,842994,1.71623E+12,1.71628E+12
EQPT-4,12.9871316,74.9550016,28,843011,1.71623E+12,1.71628E+12
EQPT-4,12.9872566,74.9549799,23,843025,1.71623E+12,1.71628E+12
EQPT-4,12.98739,74.9550016,12,843041,1.71623E+12,1.71628E+12
EQPT-4,12.987495,74.9549983,12,843053,1.71623E+12,1.71628E+12
EQPT-4,12.9875733,74.954955,17,843066,1.71623E+12,1.71628E+12
EQPT-4,12.9879533,74.9547016,24,843113,1.71623E+12,1.71628E+12
EQPT-4,12.98814,74.9545016,26,843143,1.71623E+12,1.71628E+12
EQPT-4,12.9884383,74.954085,30,843199,1.71623E+12,1.71628E+12
EQPT-4,12.9885733,74.9537883,30,843235,1.71623E+12,1.71628E+12
EQPT-4,12.9885816,74.95363,30,843252,1.71623E+12,1.71628E+12
EQPT-4,12.9885366,74.953485,31,843287,1.71623E+12,1.71628E+12
EQPT-4,12.9884566,74.9532466,33,843296,1.71623E+12,1.71628E+12
EQPT-4,12.9884566,74.9531566,34,843338,1.71623E+12,1.71628E+12
EQPT-4,12.988505,74.9529683,38,843338,1.71623E+12,1.71628E+12
EQPT-4,12.988725,74.9519783,43,843437,1.71623E+12,1.71628E+12
EQPT-4,12.988935,74.9510516,45,843540,1.71623E+12,1.71628E+12
EQPT-4,12.9891,74.9505483,40,843598,1.71623E+12,1.71628E+12
EQPT-4,12.9893716,74.9500949,41,843656,1.71623E+12,1.71628E+12
EQPT-4,12.9898183,74.9493516,36,843751,1.71623E+12,1.71628E+12
EQPT-4,12.9901283,74.9491216,34,843794,1.71623E+12,1.71628E+12
EQPT-4,12.99038,74.9488866,36,843832,1.71623E+12,1.71628E+12
EQPT-4,12.9907566,74.9484249,31,843897,1.71623E+12,1.71628E+12
EQPT-4,12.9912716,74.9475983,36,844003,1.71623E+12,1.71628E+12
EQPT-4,12.991565,74.9473216,36,844048,1.71623E+12,1.71628E+12
EQPT-4,12.992355,74.9467466,37,844156,1.71623E+12,1.71628E+12
EQPT-4,12.9928083,74.9464283,34,844219,1.71623E+12,1.71628E+12
EQPT-4,12.99302,74.9461033,38,844261,1.71623E+12,1.71628E+12
EQPT-4,12.9933466,74.9454166,31,844345,1.71623E+12,1.71628E+12
EQPT-4,12.9934783,74.9453416,30,844370,1.71623E+12,1.71628E+12
EQPT-4,12.9935516,74.94533,29,844370,1.71623E+12,1.71628E+12
EQPT-4,12.9936316,74.9453449,29,844379,1.71623E+12,1.71628E+12
EQPT-4,12.9937783,74.9453783,30,844404,1.71623E+12,1.71628E+12
EQPT-4,12.9946483,74.9454533,31,844493,1.71623E+12,1.71628E+12
EQPT-4,12.9948683,74.94536,27,844520,1.71623E+12,1.71628E+12
EQPT-4,12.9949583,74.94529,20,844532,1.71623E+12,1.71628E+12
EQPT-4,12.9950533,74.94518,19,844548,1.71623E+12,1.71628E+12
EQPT-4,12.995135,74.9451433,21,844558,1.71623E+12,1.71628E+12
EQPT-4,12.9951833,74.9451616,22,844564,1.71623E+12,1.71628E+12
EQPT-4,12.995325,74.9452383,22,844582,1.71623E+12,1.71628E+12
EQPT-4,12.995355,74.9452966,22,844612,1.71623E+12,1.71628E+12
EQPT-4,12.9953866,74.9453583,24,844612,1.71623E+12,1.71628E+12
EQPT-4,12.995525,74.94552,27,844620,1.71623E+12,1.71628E+12
EQPT-4,12.995665,74.9455683,26,844637,1.71623E+12,1.71628E+12
EQPT-4,12.9958549,74.94555,34,844698,1.71623E+12,1.71628E+12
EQPT-4,12.99607,74.94549,40,844698,1.71623E+12,1.71628E+12
EQPT-4,12.9963066,74.945415,41,844711,1.71623E+12,1.71628E+12
EQPT-4,12.9965649,74.9452249,41,844747,1.71623E+12,1.71628E+12
EQPT-4,12.99677,74.9450233,34,844778,1.71623E+12,1.71628E+12
EQPT-4,12.99682,74.9449383,34,844789,1.71623E+12,1.71628E+12
EQPT-4,12.9968666,74.9447666,32,844809,1.71623E+12,1.71628E+12
EQPT-4,12.9969166,74.9445033,30,844838,1.71623E+12,1.71628E+12
EQPT-4,12.9970299,74.9443916,32,844856,1.71623E+12,1.71628E+12
EQPT-4,12.997105,74.9443933,28,844864,1.71623E+12,1.71628E+12
EQPT-4,12.997175,74.9444149,24,844872,1.71623E+12,1.71628E+12
EQPT-4,12.9972383,74.9444516,25,844880,1.71623E+12,1.71628E+12
EQPT-4,12.9972933,74.9444999,23,844888,1.71623E+12,1.71628E+12
EQPT-4,12.99734,74.9445516,22,844896,1.71623E+12,1.71628E+12
EQPT-4,12.9974033,74.9447066,26,844914,1.71623E+12,1.71628E+12
EQPT-4,12.997595,74.945065,36,844959,1.71623E+12,1.71628E+12
EQPT-4,12.9980166,74.9455866,41,845032,1.71623E+12,1.71628E+12
EQPT-4,12.9988,74.946135,41,845138,1.71623E+12,1.71628E+12
EQPT-4,12.9992866,74.9466,37,845212,1.71623E+12,1.71628E+12
EQPT-4,13.0001716,74.94693,40,845317,1.71623E+12,1.71628E+12
EQPT-4,13.0011333,74.9472333,41,845429,1.71623E+12,1.71628E+12
EQPT-4,13.0018716,74.9473866,42,845514,1.71623E+12,1.71628E+12
EQPT-4,13.0026733,74.9474783,37,845604,1.71623E+12,1.71628E+12
EQPT-4,13.00311,74.9472933,36,845657,1.71623E+12,1.71628E+12
EQPT-4,13.0039899,74.9470433,32,845759,1.71623E+12,1.71628E+12
EQPT-4,13.0048799,74.9468416,39,845860,1.71623E+12,1.71628E+12
EQPT-4,13.0057716,74.9466683,38,845962,1.71623E+12,1.71628E+12
EQPT-4,13.0060666,74.946585,36,845996,1.71623E+12,1.71628E+12
EQPT-4,13.00633,74.946345,42,846035,1.71623E+12,1.71628E+12
EQPT-4,13.0070016,74.9458333,38,846129,1.71623E+12,1.71628E+12
EQPT-4,13.0071099,74.9456283,41,846154,1.71623E+12,1.71628E+12
EQPT-4,13.0073166,74.9452316,39,846203,1.71623E+12,1.71628E+12
EQPT-4,13.0073366,74.9450716,39,846212,1.71623E+12,1.71628E+12
EQPT-4,13.0074483,74.9441433,37,846312,1.71623E+12,1.71628E+12
EQPT-4,13.0076483,74.9437066,36,846375,1.71623E+12,1.71628E+12
EQPT-4,13.0078166,74.943465,36,846407,1.71623E+12,1.71628E+12
EQPT-4,13.0082916,74.9429116,29,846487,1.71623E+12,1.71628E+12
EQPT-4,13.0084233,74.94264,17,846520,1.71623E+12,1.71628E+12
EQPT-4,13.0084699,74.9425066,18,846536,1.71623E+12,1.71628E+12
EQPT-4,13.0085233,74.942245,28,846564,1.71623E+12,1.71628E+12
EQPT-4,13.0086099,74.9420233,29,846610,1.71623E+12,1.71628E+12
EQPT-4,13.0087033,74.94187,34,846610,1.71623E+12,1.71628E+12
EQPT-4,13.0088266,74.9417666,33,846628,1.71623E+12,1.71628E+12
EQPT-4,13.008975,74.94172,32,846662,1.71623E+12,1.71628E+12
EQPT-4,13.0090499,74.9417016,32,846662,1.71623E+12,1.71628E+12
EQPT-4,13.0095683,74.9415916,30,846704,1.71623E+12,1.71628E+12
EQPT-4,13.0098766,74.9415833,28,846747,1.71623E+12,1.71628E+12
EQPT-4,13.0102733,74.9414616,28,846793,1.71623E+12,1.71628E+12
EQPT-4,13.0105483,74.94134,27,846826,1.71623E+12,1.71628E+12
EQPT-4,13.0108149,74.9410916,33,846867,1.71623E+12,1.71628E+12
EQPT-4,13.011475,74.9403533,35,846976,1.71623E+12,1.71628E+12
EQPT-4,13.0119733,74.94005,39,847040,1.71623E+12,1.71628E+12
EQPT-4,13.0127549,74.9398216,38,847131,1.71623E+12,1.71628E+12
EQPT-4,13.0130966,74.9397483,33,847178,1.71623E+12,1.71628E+12
EQPT-4,13.0132416,74.9397916,32,847187,1.71623E+12,1.71628E+12
EQPT-4,13.0133016,74.9398299,28,847195,1.71623E+12,1.71628E+12
EQPT-4,13.0134316,74.9399116,30,847212,1.71623E+12,1.71628E+12
EQPT-4,13.0138649,74.9402083,35,847270,1.71623E+12,1.71628E+12
EQPT-4,13.0147616,74.940595,34,847378,1.71623E+12,1.71628E+12
EQPT-4,13.0151083,74.9406616,35,847417,1.71623E+12,1.71628E+12
EQPT-4,13.0154466,74.9406666,33,847455,1.71623E+12,1.71628E+12
EQPT-4,13.01563,74.94062,33,847476,1.71623E+12,1.71628E+12
EQPT-4,13.0157733,74.9405216,33,847496,1.71623E+12,1.71628E+12
EQPT-4,13.0158766,74.9403833,36,847534,1.71623E+12,1.71628E+12
EQPT-4,13.0160416,74.9400916,28,847551,1.71623E+12,1.71628E+12
EQPT-4,13.016065,74.9399483,27,847584,1.71623E+12,1.71628E+12
EQPT-4,13.0160483,74.9398383,22,847584,1.71623E+12,1.71628E+12
EQPT-4,13.016005,74.9397449,21,847590,1.71623E+12,1.71628E+12
EQPT-4,13.0159166,74.9395816,20,847610,1.71623E+12,1.71628E+12
EQPT-4,13.0158716,74.9394966,15,847621,1.71623E+12,1.71628E+12
EQPT-4,13.0158699,74.9394616,14,847625,1.71623E+12,1.71628E+12
EQPT-4,13.0158716,74.939425,15,847629,1.71623E+12,1.71628E+12
EQPT-4,13.0158816,74.9393999,16,847632,1.71623E+12,1.71628E+12
EQPT-4,13.01591,74.939375,17,847636,1.71623E+12,1.71628E+12
EQPT-4,13.015985,74.9393499,15,847645,1.71623E+12,1.71628E+12
EQPT-4,13.0160466,74.9393483,19,847679,1.71623E+12,1.71628E+12
EQPT-4,13.0162933,74.9393233,31,847679,1.71623E+12,1.71628E+12
EQPT-4,13.0172483,74.93929,37,847786,1.71623E+12,1.71628E+12
EQPT-4,13.0174116,74.9392116,35,847806,1.71623E+12,1.71628E+12
EQPT-4,13.0177683,74.9389883,36,847853,1.71623E+12,1.71628E+12
EQPT-4,13.0180533,74.9388983,35,847906,1.71623E+12,1.71628E+12
EQPT-4,13.0183183,74.9388766,36,847916,1.71623E+12,1.71628E+12
EQPT-4,13.0184233,74.9389033,36,847962,1.71623E+12,1.71628E+12
EQPT-4,13.01852,74.9389383,37,847962,1.71623E+12,1.71628E+12
EQPT-4,13.0187933,74.9391133,41,847975,1.71623E+12,1.71628E+12
EQPT-4,13.0197216,74.9394766,43,848086,1.71623E+12,1.71628E+12
EQPT-4,13.0205866,74.9398266,39,848190,1.71623E+12,1.71628E+12
EQPT-4,13.0210949,74.9399683,36,848249,1.71623E+12,1.71628E+12
EQPT-4,13.0214266,74.94014,36,848290,1.71623E+12,1.71628E+12
EQPT-4,13.0223266,74.9403766,38,848394,1.71623E+12,1.71628E+12
EQPT-4,13.0229666,74.9405699,35,848469,1.71623E+12,1.71628E+12
EQPT-4,13.0232416,74.9405433,33,848499,1.71623E+12,1.71628E+12
EQPT-4,13.023665,74.940455,33,848547,1.71623E+12,1.71628E+12
EQPT-4,13.0239016,74.9403433,33,848576,1.71623E+12,1.71628E+12
EQPT-4,13.0240649,74.9401966,32,848601,1.71623E+12,1.71628E+12
EQPT-4,13.02448,74.9397066,42,848671,1.71623E+12,1.71628E+12
EQPT-4,13.0249433,74.9391683,40,848749,1.71623E+12,1.71628E+12
EQPT-4,13.025025,74.9390783,40,848774,1.71623E+12,1.71628E+12
EQPT-4,13.0252316,74.9390233,41,848786,1.71623E+12,1.71628E+12
EQPT-4,13.0253383,74.9390316,38,848798,1.71623E+12,1.71628E+12
EQPT-4,13.0255316,74.9391016,42,848849,1.71623E+12,1.71628E+12
EQPT-4,13.0264499,74.9393633,44,848927,1.71623E+12,1.71628E+12
EQPT-4,13.0273999,74.9396233,41,849037,1.71623E+12,1.71628E+12
EQPT-4,13.0275549,74.9396699,28,849055,1.71623E+12,1.71628E+12
EQPT-4,13.027635,74.93971,14,849065,1.71623E+12,1.71628E+12
EQPT-4,13.027655,74.93972,8,849065,1.71623E+12,1.71628E+12
EQPT-4,13.0277266,74.9397733,6,849075,1.71623E+12,1.71628E+12
EQPT-4,13.027865,74.9398849,17,849097,1.71623E+12,1.71628E+12
EQPT-4,13.0280849,74.9399699,25,849123,1.71623E+12,1.71628E+12
EQPT-4,13.02838,74.9399933,17,849156,1.71623E+12,1.71628E+12
EQPT-4,13.0285216,74.9399766,18,849172,1.71623E+12,1.71628E+12
EQPT-4,13.0286933,74.9399399,13,849191,1.71623E+12,1.71628E+12
EQPT-4,13.0288066,74.9399216,9,849204,1.71623E+12,1.71628E+12
EQPT-4,13.028965,74.9398916,20,849222,1.71623E+12,1.71628E+12
EQPT-4,13.0296616,74.9396999,31,849302,1.71623E+12,1.71628E+12
EQPT-4,13.0302083,74.9396016,41,849353,1.71623E+12,1.71628E+12
EQPT-4,13.0310983,74.939555,42,849464,1.71623E+12,1.71628E+12
EQPT-4,13.0320799,74.9396366,39,849573,1.71623E+12,1.71628E+12
EQPT-4,13.0330649,74.9397216,36,849684,1.71623E+12,1.71628E+12
EQPT-4,13.0339033,74.93991,30,849780,1.71623E+12,1.71628E+12
EQPT-4,13.0344699,74.9398799,29,849843,1.71623E+12,1.71628E+12
EQPT-4,13.0348583,74.9399549,29,849887,1.71623E+12,1.71628E+12
EQPT-4,13.0350666,74.9400516,27,849913,1.71623E+12,1.71628E+12
EQPT-4,13.0351499,74.9401433,21,849933,1.71623E+12,1.71628E+12
EQPT-4,13.0351716,74.9401983,21,849933,1.71623E+12,1.71628E+12
EQPT-4,13.035185,74.9402616,24,849940,1.71623E+12,1.71628E+12
EQPT-4,13.03535,74.941,33,850022,1.71623E+12,1.71628E+12
EQPT-4,13.035295,74.9412566,35,850051,1.71623E+12,1.71628E+12
EQPT-4,13.0351683,74.9414416,29,850075,1.71623E+12,1.71628E+12
EQPT-4,13.0350533,74.9415283,19,850097,1.71623E+12,1.71628E+12
EQPT-4,13.0350283,74.9415766,20,850097,1.71623E+12,1.71628E+12
EQPT-4,13.0349999,74.9416216,18,850110,1.71623E+12,1.71628E+12
EQPT-4,13.0350116,74.9416833,14,850110,1.71623E+12,1.71628E+12
EQPT-4,13.0350749,74.9417933,15,850124,1.71623E+12,1.71628E+12
EQPT-4,13.0351716,74.9419083,15,850144,1.71623E+12,1.71628E+12
EQPT-4,13.03523,74.9419483,15,850148,1.71623E+12,1.71628E+12
EQPT-4,13.0354016,74.9420249,15,850169,1.71623E+12,1.71628E+12
EQPT-4,13.0354783,74.94204,15,850182,1.71623E+12,1.71628E+12
EQPT-4,13.0357216,74.9420666,21,850205,1.71623E+12,1.71628E+12
EQPT-4,13.0363683,74.9418916,26,850280,1.71623E+12,1.71628E+12
EQPT-4,13.0372733,74.9415483,27,850387,1.71623E+12,1.71628E+12
EQPT-4,13.03749,74.9414966,27,850412,1.71623E+12,1.71628E+12
EQPT-4,13.0375666,74.9414983,27,850420,1.71623E+12,1.71628E+12
EQPT-4,13.0376366,74.9415083,27,850450,1.71623E+12,1.71628E+12
EQPT-4,13.037755,74.94157,25,850450,1.71623E+12,1.71628E+12
EQPT-4,13.0378616,74.9416583,28,850458,1.71623E+12,1.71628E+12
EQPT-4,13.0380483,74.9417999,31,850484,1.71623E+12,1.71628E+12
EQPT-4,13.0388316,74.94238,33,850592,1.71623E+12,1.71628E+12
EQPT-4,13.0395899,74.9429383,38,850696,1.71623E+12,1.71628E+12
EQPT-4,13.0400416,74.9430933,37,850749,1.71623E+12,1.71628E+12
EQPT-4,13.040935,74.9433033,36,850852,1.71623E+12,1.71628E+12
EQPT-4,13.0415566,74.9433866,39,850922,1.71623E+12,1.71628E+12
EQPT-4,13.0418916,74.9435149,36,850962,1.71623E+12,1.71628E+12
EQPT-4,13.0427983,74.9438733,32,851071,1.71623E+12,1.71628E+12
EQPT-4,13.043215,74.9439483,29,851118,1.71623E+12,1.71628E+12
EQPT-4,13.0433949,74.9439766,17,851139,1.71623E+12,1.71628E+12
EQPT-4,13.0434633,74.9439766,6,851146,1.71623E+12,1.71628E+12
EQPT-4,13.04349,74.94399,6,851150,1.71623E+12,1.71628E+12
EQPT-4,13.0435066,74.9439933,6,851150,1.71623E+12,1.71628E+12
EQPT-4,13.0437066,74.9440216,12,851174,1.71623E+12,1.71628E+12
EQPT-4,13.0437766,74.9440433,8,851180,1.71623E+12,1.71628E+12
EQPT-4,13.04387,74.9440616,14,851193,1.71623E+12,1.71628E+12
EQPT-4,13.0443466,74.9441083,24,851246,1.71623E+12,1.71628E+12
EQPT-4,13.0444583,74.9441449,25,851259,1.71623E+12,1.71628E+12
EQPT-4,13.0447266,74.9442583,15,851292,1.71623E+12,1.71628E+12
EQPT-4,13.0453466,74.9444783,23,851365,1.71623E+12,1.71628E+12
EQPT-4,13.0454483,74.9444749,20,851381,1.71623E+12,1.71628E+12
EQPT-4,13.045595,74.94442,21,851393,1.71623E+12,1.71628E+12
EQPT-4,13.0456583,74.9443916,22,851425,1.71623E+12,1.71628E+12
EQPT-4,13.0457649,74.9443066,24,851425,1.71623E+12,1.71628E+12
EQPT-4,13.04586,74.9441916,25,851432,1.71623E+12,1.71628E+12
EQPT-4,13.0463433,74.9436633,30,851511,1.71623E+12,1.71628E+12
EQPT-4,13.0464999,74.9435566,31,851532,1.71623E+12,1.71628E+12
EQPT-4,13.0467449,74.9434316,34,851563,1.71623E+12,1.71628E+12
EQPT-4,13.0469333,74.9434,37,851606,1.71623E+12,1.71628E+12
EQPT-4,13.0472316,74.94341,39,851617,1.71623E+12,1.71628E+12
EQPT-4,13.047415,74.9434616,39,851661,1.71623E+12,1.71628E+12
EQPT-4,13.0476516,74.9436366,39,851671,1.71623E+12,1.71628E+12
EQPT-4,13.0477983,74.9437883,39,851695,1.71623E+12,1.71628E+12
EQPT-4,13.0481566,74.9440983,37,851747,1.71623E+12,1.71628E+12
EQPT-4,13.0483133,74.9441833,35,851767,1.71623E+12,1.71628E+12
EQPT-4,13.04848,74.944245,32,851786,1.71623E+12,1.71628E+12
EQPT-4,13.048705,74.9442883,25,851812,1.71623E+12,1.71628E+12
EQPT-4,13.0487966,74.9442966,15,851822,1.71623E+12,1.71628E+12
EQPT-4,13.0488216,74.9443083,12,851828,1.71623E+12,1.71628E+12
EQPT-4,13.0488633,74.9443166,0,851828,1.71623E+12,1.71628E+12
EQPT-4,13.0490333,74.9442283,4,851828,1.71623E+12,1.71628E+12
EQPT-4,13.0490733,74.9442199,7,851856,1.71623E+12,1.71628E+12
EQPT-4,13.0491066,74.9441966,10,851860,1.71623E+12,1.71628E+12
EQPT-4,13.0491316,74.9441883,12,851863,1.71623E+12,1.71628E+12
EQPT-4,13.0491633,74.9441883,11,851875,1.71623E+12,1.71628E+12
EQPT-4,13.0498333,74.94417,14,851942,1.71623E+12,1.71628E+12
EQPT-4,13.0499633,74.9441816,14,851960,1.71623E+12,1.71628E+12
EQPT-4,13.0499983,74.94417,12,851960,1.71623E+12,1.71628E+12
EQPT-4,13.0500216,74.9441533,10,851963,1.71623E+12,1.71628E+12
EQPT-4,13.0500416,74.9441366,8,851966,1.71623E+12,1.71628E+12
EQPT-4,13.0500516,74.9441166,8,851966,1.71623E+12,1.71628E+12
EQPT-4,13.0500566,74.9440916,8,851971,1.71623E+12,1.71628E+12
EQPT-4,13.0500566,74.944065,10,851974,1.71623E+12,1.71628E+12
EQPT-4,13.0500316,74.9438783,14,851995,1.71623E+12,1.71628E+12
EQPT-4,13.050015,74.943735,13,852010,1.71623E+12,1.71628E+12
EQPT-4,13.0500033,74.9436666,13,852026,1.71623E+12,1.71628E+12
EQPT-4,13.0499766,74.943645,13,852026,1.71623E+12,1.71628E+12
EQPT-4,13.04994,74.9435833,15,852030,1.71623E+12,1.71628E+12
EQPT-4,13.0496716,74.943295,14,852073,1.71623E+12,1.71628E+12
EQPT-4,13.04942,74.9429016,25,852124,1.71623E+12,1.71628E+12
EQPT-4,13.04933,74.9427216,13,852146,1.71623E+12,1.71628E+12
EQPT-4,13.0493233,74.9426933,9,852149,1.71623E+12,1.71628E+12
EQPT-4,13.0493166,74.9426683,8,852152,1.71623E+12,1.71628E+12
EQPT-4,13.049305,74.94263,8,852156,1.71623E+12,1.71628E+12
EQPT-4,13.0492933,74.9425399,14,852166,1.71623E+12,1.71628E+12
EQPT-4,13.0492833,74.94229,20,852193,1.71623E+12,1.71628E+12
EQPT-4,13.0493283,74.942115,24,852213,1.71623E+12,1.71628E+12
EQPT-4,13.0494016,74.9419383,25,852234,1.71623E+12,1.71628E+12
EQPT-4,13.0496483,74.9415733,26,852282,1.71623E+12,1.71628E+12
EQPT-4,13.0497033,74.9414,25,852311,1.71623E+12,1.71628E+12
EQPT-4,13.0496833,74.9412416,27,852320,1.71623E+12,1.71628E+12
EQPT-4,13.0496183,74.941115,27,852335,1.71623E+12,1.71628E+12
EQPT-4,13.04947,74.9408666,19,852367,1.71623E+12,1.71628E+12
EQPT-4,13.04946,74.94077,18,852389,1.71623E+12,1.71628E+12
EQPT-4,13.04952,74.9407633,14,852389,1.71623E+12,1.71628E+12
EQPT-4,13.0495533,74.94074,15,852389,1.71623E+12,1.71628E+12
EQPT-4,13.0496,74.9407299,16,852394,1.71623E+12,1.71628E+12
EQPT-4,13.0496966,74.9407299,17,852405,1.71623E+12,1.71628E+12
EQPT-4,13.0498583,74.940735,19,852423,1.71623E+12,1.71628E+12
EQPT-4,13.0498933,74.9407166,16,852428,1.71623E+12,1.71628E+12
EQPT-4,13.0499566,74.94066,15,852437,1.71623E+12,1.71628E+12
EQPT-4,13.04997,74.94061,18,852451,1.71623E+12,1.71628E+12
EQPT-4,13.0499899,74.9404533,23,852451,1.71623E+12,1.71628E+12
EQPT-4,13.050035,74.9402216,29,852485,1.71623E+12,1.71628E+12
EQPT-4,13.0501233,74.9400833,31,852503,1.71623E+12,1.71628E+12
EQPT-4,13.050225,74.9399716,31,852529,1.71623E+12,1.71628E+12
EQPT-4,13.050795,74.9392633,31,852620,1.71623E+12,1.71628E+12
EQPT-4,13.0508866,74.939085,23,852641,1.71623E+12,1.71628E+12
EQPT-4,13.0509133,74.9389683,21,852654,1.71623E+12,1.71628E+12
EQPT-4,13.0509883,74.93867,30,852688,1.71623E+12,1.71628E+12
EQPT-4,13.051085,74.9385366,30,852714,1.71623E+12,1.71628E+12
EQPT-4,13.051205,74.9383933,17,852726,1.71623E+12,1.71628E+12
EQPT-4,13.051285,74.9382666,7,852743,1.71623E+12,1.71628E+12
EQPT-4,13.05137,74.9381716,7,852757,1.71623E+12,1.71628E+12
EQPT-4,13.0514766,74.9380833,17,852772,1.71623E+12,1.71628E+12
EQPT-4,13.051605,74.9379866,21,852804,1.71623E+12,1.71628E+12
EQPT-4,13.0516349,74.9379249,23,852804,1.71623E+12,1.71628E+12
EQPT-4,13.0516783,74.9376433,30,852829,1.71623E+12,1.71628E+12
EQPT-4,13.0516983,74.9373316,29,852863,1.71623E+12,1.71628E+12
EQPT-4,13.0517099,74.9370366,28,852896,1.71623E+12,1.71628E+12
EQPT-4,13.0519066,74.936545,25,852954,1.71623E+12,1.71628E+12
EQPT-4,13.0522183,74.9359066,30,853032,1.71623E+12,1.71628E+12
EQPT-4,13.0526633,74.935375,33,853108,1.71623E+12,1.71628E+12
EQPT-4,13.05273,74.9352066,36,853128,1.71623E+12,1.71628E+12
EQPT-4,13.0529766,74.93472,29,853187,1.71623E+12,1.71628E+12
EQPT-4,13.0532649,74.9342616,33,853247,1.71623E+12,1.71628E+12
EQPT-4,13.0535016,74.9338049,31,853303,1.71623E+12,1.71628E+12
EQPT-4,13.053625,74.9336866,31,853364,1.71623E+12,1.71628E+12
EQPT-4,13.0537916,74.933575,36,853364,1.71623E+12,1.71628E+12
EQPT-4,13.0542383,74.9333516,26,853399,1.71623E+12,1.71628E+12
EQPT-4,13.0543733,74.9332766,16,853416,1.71623E+12,1.71628E+12
EQPT-4,13.0545,74.9332433,8,853432,1.71623E+12,1.71628E+12
EQPT-4,13.0545983,74.9331583,6,853444,1.71623E+12,1.71628E+12
EQPT-4,13.0546183,74.9331433,7,853455,1.71623E+12,1.71628E+12
EQPT-4,13.0546433,74.9331333,9,853455,1.71623E+12,1.71628E+12
EQPT-4,13.0548866,74.9329649,15,853486,1.71623E+12,1.71628E+12
EQPT-4,13.0550566,74.9328966,8,853507,1.71623E+12,1.71628E+12
EQPT-4,13.0550766,74.9328983,8,853507,1.71623E+12,1.71628E+12
EQPT-4,13.0550983,74.9329049,9,853512,1.71623E+12,1.71628E+12
EQPT-4,13.0551216,74.932915,8,853514,1.71623E+12,1.71628E+12
EQPT-4,13.0551349,74.9329316,8,853514,1.71623E+12,1.71628E+12
EQPT-4,13.0551333,74.9329566,8,853519,1.71623E+12,1.71628E+12
EQPT-4,13.0551633,74.9329816,6,853535,1.71623E+12,1.71628E+12
EQPT-4,13.0551699,74.9330033,6,853539,1.71623E+12,1.71628E+12
EQPT-4,13.05528,74.9330366,6,853551,1.71623E+12,1.71628E+12
EQPT-4,13.0553583,74.9330166,6,853562,1.71623E+12,1.71628E+12
EQPT-4,13.0554233,74.9330466,11,853570,1.71623E+12,1.71628E+12
EQPT-4,13.055445,74.9330566,11,853587,1.71623E+12,1.71628E+12
EQPT-4,13.0555533,74.933125,13,853587,1.71623E+12,1.71628E+12
EQPT-4,13.0556416,74.933205,13,853600,1.71623E+12,1.71628E+12
EQPT-4,13.055685,74.9332866,11,853610,1.71623E+12,1.71628E+12
EQPT-4,13.055695,74.9333383,10,853616,1.71623E+12,1.71628E+12
EQPT-4,13.055685,74.9333616,10,853619,1.71623E+12,1.71628E+12
EQPT-4,13.0556616,74.9334166,9,853626,1.71623E+12,1.71628E+12
EQPT-4,13.0556283,74.9334566,9,853631,1.71623E+12,1.71628E+12
EQPT-4,13.0555866,74.9334816,7,853634,1.71623E+12,1.71628E+12
EQPT-4,13.0555466,74.9335033,8,853646,1.71623E+12,1.71628E+12
EQPT-4,13.0555266,74.9335066,7,853646,1.71623E+12,1.71628E+12
EQPT-4,13.0554216,74.9335349,9,853654,1.71623E+12,1.71628E+12
EQPT-4,13.0554,74.93354,8,853659,1.71623E+12,1.71628E+12
EQPT-4,13.05538,74.93355,7,853659,1.71623E+12,1.71628E+12
EQPT-4,13.0553666,74.9335649,6,853668,1.71623E+12,1.71628E+12
EQPT-4,13.0553616,74.9335816,6,853668,1.71623E+12,1.71628E+12
EQPT-4,13.0553599,74.9336066,6,853668,1.71623E+12,1.71628E+12
EQPT-4,13.0554166,74.9335783,5,853679,1.71623E+12,1.71628E+12
EQPT-4,13.05546,74.9335833,5,853682,1.71623E+12,1.71628E+12
EQPT-4,13.0554783,74.9335799,6,853682,1.71623E+12,1.71628E+12
EQPT-4,13.05552,74.9335483,6,853692,1.71623E+12,1.71628E+12
EQPT-4,13.0556116,74.9334349,6,853706,1.71623E+12,1.71628E+12
EQPT-4,13.0556666,74.933335,6,853722,1.71623E+12,1.71628E+12
EQPT-4,13.055625,74.93323,6,853735,1.71623E+12,1.71628E+12
EQPT-4,13.055615,74.9332149,6,853739,1.71623E+12,1.71628E+12
EQPT-4,13.0555583,74.9331566,6,853746,1.71623E+12,1.71628E+12
EQPT-4,13.0555133,74.9331266,10,853755,1.71623E+12,1.71628E+12
